,Name,Axis,Boundary,Threshold,Unfilled,Filled,%Filled,Unnamed: 0,Coefficient,Weighted_percent_filled
4845,p-o-32,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2977.0,644.0,17.785142225904448,75,0.1549154906858268,2.7551940348432056
4846,p-o-33,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2857.0,764.0,21.099143882905274,75,0.1549154906858268,3.2685842276711314
4847,p-o-34,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3389.0,232.0,6.407069870201601,75,0.1549154906858268,0.9925543728006577
4848,p-o-35,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3036.0,585.0,16.15575807787904,75,0.1549154906858268,2.5027771900361415
4849,p-o-36,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3271.0,350.0,9.665838166252417,75,0.1549154906858268,1.4973880624147855
4850,p-o-37,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3220.0,401.0,11.074288870477769,75,0.1549154906858268,1.7155788943666543
4851,p-o-38,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2989.0,632.0,17.453742060204362,75,0.1549154906858268,2.7038550155604124
4852,p-o-39,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2997.0,624.0,17.23280861640431,75,0.1549154906858268,2.6696290027052174
4853,p-o-40,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3402.0,219.0,6.048053024026512,75,0.1549154906858268,0.9369371019109657
4854,p-o-41,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2814.0,807.0,22.286661143330573,75,0.1549154906858268,3.4525490467678055
4855,p-o-42,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3050.0,571.0,15.769124551228943,75,0.1549154906858268,2.44288166753955
4856,p-o-43,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2526.0,1095.0,30.24026512013256,75,0.1549154906858268,4.6846855095548285
4857,p-o-44,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3156.0,465.0,12.84175642087821,75,0.1549154906858268,1.989386997208215
4858,p-o-45,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2963.0,658.0,18.17177575255454,75,0.1549154906858268,2.8150895573397965
4859,p-o-46,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2684.0,937.0,25.87682960508147,75,0.1549154906858268,4.008721755664725
4860,p-o-47,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,2824.0,797.0,22.010494338580504,75,0.1549154906858268,3.4097665306988114
4861,p-o-48,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3561.0,60.0,1.6570008285004143,75,0.1549154906858268,0.2566950964139632
4862,p-o-8,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3002.0,619.0,17.094725214029275,75,0.1549154906858268,2.6482377446707206
4863,p-o-9,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,0.75,3431.0,190.0,5.247169290251311,75,0.1549154906858268,0.8128678053108834
4864,c-n-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3218.0,403.0,11.129522231427782,76,0.1771978048564185,1.9721269085097115
4865,c-n-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3379.0,242.0,6.6832366749516705,76,0.1771978048564185,1.1842548681373455
4866,c-n-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3331.0,290.0,8.008837337752002,76,0.1771978048564185,1.4191483957017776
4867,c-o-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3344.0,277.0,7.649820491576913,76,0.1771978048564185,1.3555313986530773
4868,c-o-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3183.0,438.0,12.096106048053024,76,0.1771978048564185,2.1434034390254433
4869,c-o-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3148.0,473.0,13.062689864678266,76,0.1771978048564185,2.3146799695411753
4870,c-o-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,2853.0,768.0,21.209610604805302,76,0.1771978048564185,3.7582964410309145
4871,c-o-5,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3113.0,508.0,14.029273681303508,76,0.1771978048564185,2.485956500056907
4872,c-o-6,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,2831.0,790.0,21.817177575255453,76,0.1771978048564185,3.8659559744979455
4873,c-o-7,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3387.0,234.0,6.4623032311516155,76,0.1771978048564185,1.1451059468766067
4874,c-o-8,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3404.0,217.0,5.9928196630764985,76,0.1771978048564185,1.0619144891975372
4875,c-p-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3442.0,179.0,4.943385805026236,76,0.1771978048564185,0.8759571132090282
4876,c-s-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3347.0,274.0,7.566970450151892,76,0.1771978048564185,1.3408505531803003
4877,n-o-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3394.0,227.0,6.268986467826568,76,0.1771978048564185,1.1108506407734604
4878,n-o-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3620.0,1.0,0.027616680475006903,76,0.1771978048564185,0.004893615157592336
4879,n-o-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3504.0,117.0,3.2311516155758078,76,0.1771978048564185,0.5725529734383034
4880,n-o-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4881,n-o-5,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3511.0,110.0,3.0378348522507594,76,0.1771978048564185,0.538297667335157
4882,n-o-6,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3391.0,230.0,6.351836509251588,76,0.1771978048564185,1.1255314862462373
4883,p-n-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4884,p-n-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3411.0,210.0,5.79950289975145,76,0.1771978048564185,1.0276591830943906
4885,p-n-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4886,p-n-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3453.0,168.0,4.63960231980116,76,0.1771978048564185,0.8221273464755126
4887,p-o-10,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4888,p-o-11,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3571.0,50.0,1.3808340237503451,76,0.1771978048564185,0.24468075787961682
4889,p-o-12,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4890,p-o-13,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3292.0,329.0,9.08588787627727,76,0.1771978048564185,1.6099993868478786
4891,p-o-14,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3591.0,30.0,0.8285004142502072,76,0.1771978048564185,0.1468084547277701
4892,p-o-15,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,2991.0,630.0,17.39850869925435,76,0.1771978048564185,3.082977549283172
4893,p-o-16,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3196.0,425.0,11.737089201877934,76,0.1771978048564185,2.079786441976743
4894,p-o-17,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3598.0,23.0,0.6351836509251588,76,0.1771978048564185,0.11255314862462375
4895,p-o-18,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3451.0,170.0,4.694835680751174,76,0.1771978048564185,0.8319145767906972
4896,p-o-19,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3299.0,322.0,8.892571112952224,76,0.1771978048564185,1.5757440807447325
4897,p-o-20,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3564.0,57.0,1.5741507870753935,76,0.1771978048564185,0.27893606398276316
4898,p-o-21,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3556.0,65.0,1.7950842308754487,76,0.1771978048564185,0.31808498524350187
4899,p-o-22,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3545.0,76.0,2.098867716100525,76,0.1771978048564185,0.3719147519770176
4900,p-o-23,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3492.0,129.0,3.5625517812758907,76,0.1771978048564185,0.6312763553294114
4901,p-o-24,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3388.0,233.0,6.434686550676608,76,0.1771978048564185,1.1402123317190145
4902,p-o-25,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3545.0,76.0,2.098867716100525,76,0.1771978048564185,0.3719147519770176
4903,p-o-26,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4904,p-o-27,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4905,p-o-28,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,2909.0,712.0,19.663076498204916,76,0.1771978048564185,3.4842539922057436
4906,p-o-29,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3256.0,365.0,10.08008837337752,76,0.1771978048564185,1.786169532521203
4907,p-o-30,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3018.0,603.0,16.652858326429165,76,0.1771978048564185,2.950849940028179
4908,p-o-31,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3362.0,259.0,7.152720243026788,76,0.1771978048564185,1.2674463258164153
4909,p-o-32,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3210.0,411.0,11.350455675227838,76,0.1771978048564185,2.0112758297704505
4910,p-o-33,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3098.0,523.0,14.443523888428611,76,0.1771978048564185,2.559360727420792
4911,p-o-34,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3596.0,25.0,0.6904170118751726,76,0.1771978048564185,0.12234037893980841
4912,p-o-35,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3430.0,191.0,5.2747859707263185,76,0.1771978048564185,0.9346804951001363
4913,p-o-36,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3352.0,269.0,7.428887047776858,76,0.1771978048564185,1.3163824773923385
4914,p-o-37,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3498.0,123.0,3.396851698425849,76,0.1771978048564185,0.6019146643838573
4915,p-o-38,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3224.0,397.0,10.96382214857774,76,0.1771978048564185,1.9427652175641577
4916,p-o-39,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3132.0,489.0,13.504556752278376,76,0.1771978048564185,2.3929778120626524
4917,p-o-40,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3600.0,21.0,0.579950289975145,76,0.1771978048564185,0.10276591830943907
4918,p-o-41,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3097.0,524.0,14.471140568903618,76,0.1771978048564185,2.5642543425783844
4919,p-o-42,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3242.0,379.0,10.466721900027617,76,0.1771978048564185,1.8546801447274954
4920,p-o-43,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,2962.0,659.0,18.19939243302955,76,0.1771978048564185,3.22489238885335
4921,p-o-44,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3486.0,135.0,3.728251864125932,76,0.1771978048564185,0.6606380462749654
4922,p-o-45,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3327.0,294.0,8.11930405965203,76,0.1771978048564185,1.438722856332147
4923,p-o-46,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,2864.0,757.0,20.905827119580227,76,0.1771978048564185,3.704466674297399
4924,p-o-47,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3161.0,460.0,12.703673018503176,76,0.1771978048564185,2.2510629724924747
4925,p-o-48,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3592.0,29.0,0.8008837337752002,76,0.1771978048564185,0.14191483957017775
4926,p-o-8,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3130.0,491.0,13.55979011322839,76,0.1771978048564185,2.4027650423778373
4927,p-o-9,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.0,3621.0,0.0,0.0,76,0.1771978048564185,0.0
4928,c-n-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3388.0,233.0,6.434686550676608,77,0.1896099284177621,1.2200804562645284
4929,c-n-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3449.0,172.0,4.750069041701187,77,0.1896099284177621,0.90066025097639
4930,c-n-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3417.0,204.0,5.633802816901408,77,0.1896099284177621,1.0682249488324624
4931,c-o-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3424.0,197.0,5.44048605357636,77,0.1896099284177621,1.0315701711764467
4932,c-o-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3282.0,339.0,9.36205468102734,77,0.1896099284177621,1.7751385179127686
4933,c-o-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3208.0,413.0,11.40568903617785,77,0.1896099284177621,2.1626318817049364
4934,c-o-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,2984.0,637.0,17.591825462579397,77,0.1896099284177621,3.3355847666974445
4935,c-o-5,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3284.0,337.0,9.306821320077328,77,0.1896099284177621,1.7646657242967643
4936,c-o-6,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,2963.0,658.0,18.17177575255454,77,0.1896099284177621,3.445549099665492
4937,c-o-7,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3459.0,162.0,4.473902236951118,77,0.1896099284177621,0.8482962828963673
4938,c-o-8,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3467.0,154.0,4.252968793151063,77,0.1896099284177621,0.8064051084323492
4939,c-p-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3475.0,146.0,4.032035349351008,77,0.1896099284177621,0.7645139339683311
4940,c-s-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3397.0,224.0,6.186136426401546,77,0.1896099284177621,1.172952884992508
4941,n-o-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3477.0,144.0,3.9768019884009944,77,0.1896099284177621,0.7540411403523266
4942,n-o-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4943,n-o-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3558.0,63.0,1.739850869925435,77,0.1896099284177621,0.32989299890414286
4944,n-o-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4945,n-o-5,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3561.0,60.0,1.6570008285004143,77,0.1896099284177621,0.31418380848013605
4946,n-o-6,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3465.0,156.0,4.308202154101077,77,0.1896099284177621,0.8168779020483539
4947,p-n-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4948,p-n-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3532.0,89.0,2.4578845622756145,77,0.1896099284177621,0.4660393159122018
4949,p-n-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4950,p-n-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3518.0,103.0,2.844518088925711,77,0.1896099284177621,0.5393488712242336
4951,p-o-10,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4952,p-o-11,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4953,p-o-12,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4954,p-o-13,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3366.0,255.0,7.042253521126761,77,0.1896099284177621,1.3352811860405784
4955,p-o-14,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3600.0,21.0,0.579950289975145,77,0.1896099284177621,0.10996433296804761
4956,p-o-15,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3165.0,456.0,12.593206296603148,77,0.1896099284177621,2.387796944449034
4957,p-o-16,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3311.0,310.0,8.56117094725214,77,0.1896099284177621,1.623283010480703
4958,p-o-17,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4959,p-o-18,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3558.0,63.0,1.739850869925435,77,0.1896099284177621,0.32989299890414286
4960,p-o-19,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3504.0,117.0,3.2311516155758078,77,0.1896099284177621,0.6126584265362653
4961,p-o-20,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3610.0,11.0,0.3037834852250759,77,0.1896099284177621,0.05760036488802494
4962,p-o-21,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4963,p-o-22,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3597.0,24.0,0.6628003314001657,77,0.1896099284177621,0.12567352339205443
4964,p-o-23,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3578.0,43.0,1.1875172604252968,77,0.1896099284177621,0.2251650627440975
4965,p-o-24,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3543.0,78.0,2.1541010770505387,77,0.1896099284177621,0.40843895102417693
4966,p-o-25,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3597.0,24.0,0.6628003314001657,77,0.1896099284177621,0.12567352339205443
4967,p-o-26,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4968,p-o-27,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4969,p-o-28,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3048.0,573.0,15.824357912178955,77,0.1896099284177621,3.0004553709852995
4970,p-o-29,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3358.0,263.0,7.263186964926816,77,0.1896099284177621,1.3771723605045965
4971,p-o-30,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3199.0,422.0,11.654239160452914,77,0.1896099284177621,2.209759452976957
4972,p-o-31,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3527.0,94.0,2.595967964650649,77,0.1896099284177621,0.4922212999522132
4973,p-o-32,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3242.0,379.0,10.466721900027617,77,0.1896099284177621,1.9845943902328596
4974,p-o-33,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3254.0,367.0,10.135321734327533,77,0.1896099284177621,1.921757628536832
4975,p-o-34,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4976,p-o-35,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3590.0,31.0,0.856117094725214,77,0.1896099284177621,0.1623283010480703
4977,p-o-36,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3413.0,208.0,5.744269538801436,77,0.1896099284177621,1.0891705360644717
4978,p-o-37,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3616.0,5.0,0.13808340237503453,77,0.1896099284177621,0.02618198404001134
4979,p-o-38,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3340.0,281.0,7.76028721347694,77,0.1896099284177621,1.4714275030486372
4980,p-o-39,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3244.0,377.0,10.411488539077602,77,0.1896099284177621,1.9741215966168548
4981,p-o-40,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4982,p-o-41,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3262.0,359.0,9.914388290527478,77,0.1896099284177621,1.879866454072814
4983,p-o-42,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3304.0,317.0,8.75448771057719,77,0.1896099284177621,1.659937788136719
4984,p-o-43,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3198.0,423.0,11.68185584092792,77,0.1896099284177621,2.2149958497849593
4985,p-o-44,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4986,p-o-45,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3378.0,243.0,6.710853355426678,77,0.1896099284177621,1.272444424344551
4987,p-o-46,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,2983.0,638.0,17.619442143054403,77,0.1896099284177621,3.3408211635054466
4988,p-o-47,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3324.0,297.0,8.202154101077051,77,0.1896099284177621,1.5552098519766735
4989,p-o-48,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3601.0,20.0,0.5523336095001381,77,0.1896099284177621,0.10472793616004536
4990,p-o-8,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3230.0,391.0,10.7981220657277,77,0.1896099284177621,2.047431151928887
4991,p-o-9,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.25,3621.0,0.0,0.0,77,0.1896099284177621,0.0
4992,c-n-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3616.0,5.0,0.13808340237503453,78,0.204377156726855,0.028221093168579812
4993,c-n-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3530.0,91.0,2.513117923225628,78,0.204377156726855,0.5136238956681526
4994,c-n-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3610.0,11.0,0.3037834852250759,78,0.204377156726855,0.06208640497087558
4995,c-o-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3529.0,92.0,2.5407346037006353,78,0.204377156726855,0.5192681143018686
4996,c-o-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3469.0,152.0,4.19773543220105,78,0.204377156726855,0.8579212323248263
4997,c-o-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3325.0,296.0,8.174537420602043,78,0.204377156726855,1.6706887155799248
4998,c-o-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3246.0,375.0,10.356255178127588,78,0.204377156726855,2.1165819876434857
4999,c-o-5,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3464.0,157.0,4.3358188345760835,78,0.204377156726855,0.886142325493406
5000,c-o-6,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3198.0,423.0,11.68185584092792,78,0.204377156726855,2.387504482061852
5001,c-o-7,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3542.0,79.0,2.1817177575255453,78,0.204377156726855,0.445893272063561
5002,c-o-8,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3557.0,64.0,1.7674675504004418,78,0.204377156726855,0.36122999255782157
5003,c-p-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3529.0,92.0,2.5407346037006353,78,0.204377156726855,0.5192681143018686
5004,c-s-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3513.0,108.0,2.9826014913007457,78,0.204377156726855,0.609575612441324
5005,n-o-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3573.0,48.0,1.3256006628003314,78,0.204377156726855,0.2709224944183662
5006,n-o-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5007,n-o-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3619.0,2.0,0.055233360950013806,78,0.204377156726855,0.011288437267431924
5008,n-o-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5009,n-o-5,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5010,n-o-6,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3560.0,61.0,1.6846175089754212,78,0.204377156726855,0.3442973366566737
5011,p-n-1,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5012,p-n-2,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5013,p-n-3,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5014,p-n-4,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3601.0,20.0,0.5523336095001381,78,0.204377156726855,0.11288437267431925
5015,p-o-10,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5016,p-o-11,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5017,p-o-12,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5018,p-o-13,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3433.0,188.0,5.191935929301298,78,0.204377156726855,1.061113103138601
5019,p-o-14,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3616.0,5.0,0.13808340237503453,78,0.204377156726855,0.028221093168579812
5020,p-o-15,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3344.0,277.0,7.649820491576913,78,0.204377156726855,1.5634485615393217
5021,p-o-16,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3441.0,180.0,4.971002485501243,78,0.204377156726855,1.0159593540688734
5022,p-o-17,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5023,p-o-18,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3621.0,0.0,0.0,78,0.204377156726855,0.0
5024,p-o-19,Y-coord,-3.45 - -1.0 and 1.0 - 3.55,1.5,3617.0,4.0,0.11046672190002761,78,0.204377156726855,0.022576874534863848
